asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_badge,coupon_text,book_format,unit_price,unit_count
B0CSPFJN1P,Xiaomi Mi Smart Band 8 Pro versão global (preto),"R$ 449,90",,BRL,4.6,1554,https://www.amazon.com.br/dp/B0CSPFJN1P,https://m.media-amazon.com/images/I/71iBrsQzbqL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 449,90",False,False,False,False,Mais de 50 compras no mês passado,,False,,,,,
B0DQQ211S8,"Fones de Ouvido Sem Fio Esportivos, 80h de Reprodução com LED Display, Bluetooth 5.3 Esportivos com Gancho, IPX7 à Prova d&#x27;Água, Graves Profundos, Compatível com iOS e Android para Esportes/Treino","R$ 159,98","R$ 169,98",BRL,4.6,150,https://www.amazon.com.br/dp/B0DQQ211S8,https://m.media-amazon.com/images/I/61a7ThA3GlL._AC_UL960_FMwebp_QL65_.jpg,11,"R$ 107,99",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B0F9YJH2YJ,"Carregador Portátil Indução Power Bank 10000mAh, carregador por indução Sem Fio Magnético com Cabo Tipo-C 20W PD Carregamento Rápido Compatível com MagSafe, 1 Saída USB C (Cinza, 10000mAh)","R$ 116,80","R$ 129,90",BRL,5,5,https://www.amazon.com.br/dp/B0F9YJH2YJ,https://m.media-amazon.com/images/I/51TLnn4QjUL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 116,80",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,Oferta,,,,
B00083CZCK,Kodak Funsaver - Câmera Analógica de Uso Único 27 exposições,"R$ 169,15","R$ 199,00",BRL,4.5,4484,https://www.amazon.com.br/dp/B00083CZCK,https://m.media-amazon.com/images/I/61kw0e7pqPL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 169,15",False,False,True,False,Mais de 100 compras no mês passado,,False,Com Prime,,,,
B0D3VKZK31,"Gshield Capa Case para Notebook Aveludada com Alça e Bolso Externo com Zíper, Survivor Preta (15,6-17,3&quot; Polegadas - 32x42 cm)","R$ 107,95","R$ 127,00",BRL,4.7,143,https://www.amazon.com.br/dp/B0D3VKZK31,https://m.media-amazon.com/images/I/71XTKwDtO+L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 107,95",False,False,True,False,Mais de 100 compras no mês passado,,False,Oferta Prime Day,,,,
B0C3DMVVVZ,"I2GO, Headphone Bass 300, Bluetooth, Microfone Integrado, Controle Multimídia, Até 10h de bateria, Tecnologia Dual Connect, Entrada cabo auxiliar P2 (incluso), Dobrável, Preto","R$ 149,03","R$ 169,90",BRL,4.4,1417,https://www.amazon.com.br/dp/B0C3DMVVVZ,https://m.media-amazon.com/images/I/61lg3DwB7zL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 99,33",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DG6PX7HM,"Teclado Gamer Redragon Harpe, Membrana, RGB, ABNT2, Wireless - K503-KS - Preto","R$ 207,91","R$ 244,59",BRL,4.4,50,https://www.amazon.com.br/dp/B0DG6PX7HM,https://m.media-amazon.com/images/I/71lTY0XIO6L._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 217,11",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0F1S75TQ1,"Smartwatch,Relógio Inteligente para Homens e Mulheres, 1.85“ Tela HD Touch, 100+ Modos Esportivos, Chamadas Bluetooth,Assistente de Voz, Compatível com iOS/Android,Inclui 2 Pulseiras,Preto","R$ 299,00",,BRL,4.9,33,https://www.amazon.com.br/dp/B0F1S75TQ1,https://m.media-amazon.com/images/I/71ykICDpB8L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 299,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B0D5FPY5GM,"Câmera de Segurança Exterior A28b IP66 com Visão Noturna e Detecção de Movimento, Dupla Lente","R$ 149,36","R$ 165,95",BRL,4.6,176,https://www.amazon.com.br/dp/B0D5FPY5GM,https://m.media-amazon.com/images/I/51af+KMIjJL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 149,36",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Oferta,,,,
B09YMX71JZ,Teclado Mecanico Gamer Fizz Rainbow Preto Switch Azul,"R$ 172,87","R$ 190,64",BRL,4.8,473,https://www.amazon.com.br/dp/B09YMX71JZ,https://m.media-amazon.com/images/I/51iztD7aomL._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 189,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0C744J3ZN,"Thermalright TL-S12 CPU Fan Case Cooler PWM Fan, fine Aperture Light Effect,4pin PWM Connector Computer Fan with ARGB Aperture, 1500RPM Speed PC Cooling Fan(120mm, 3 Fans)","R$ 99,65","R$ 111,18",BRL,4.6,47,https://www.amazon.com.br/dp/B0C744J3ZN,https://m.media-amazon.com/images/I/71nt-9LMnsL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 99,65",False,False,True,False,Mais de 40 compras no mês passado,,False,Oferta Prime Day,,,,
B0B3S5YHDX,Câmera de Vídeo Externa Compatível com Alexa Wi-Fi Full HD iM5+ Full Color Intelbras,"R$ 408,40","R$ 429,90",BRL,4.7,370,https://www.amazon.com.br/dp/B0B3S5YHDX,https://m.media-amazon.com/images/I/414cRDnM7-L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 408,40",False,False,False,True,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B07SSV9534,Refil de Tinta Canon Gi-190 P/ G1100 G2100 G3100 e G3102 7.000 Pags,"R$ 199,40","R$ 236,00",BRL,4.7,920,https://www.amazon.com.br/dp/B07SSV9534,https://m.media-amazon.com/images/I/61yNPkxlAOL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 209,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B0DJCQJWG4,"Caneta Pencil Para iPad, Caneta Para Ipad Pencil com Palm Rejection e Ponta de Alta Precisão de 1.0mm - Branca (Compatível com todos iPads lançados em 2018 e Posteriormente)","R$ 129,99",,BRL,4.4,103,https://www.amazon.com.br/dp/B0DJCQJWG4,https://m.media-amazon.com/images/I/51cIhjWLVzL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 129,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B0CG8245WQ,"Fone de Ouvido JBL, Headphone Bluetooth, Tune 720BT (Preto)","R$ 319,90",,BRL,4.8,2239,https://www.amazon.com.br/dp/B0CG8245WQ,https://m.media-amazon.com/images/I/51f8rLsgrBL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 319,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 6 de ago.",False,,,,,
B00EB4ADQW,"Filme instantâneo Fujifilm Instax Mini, branco, pacote com 2","R$ 173,29",,BRL,4.8,123233,https://www.amazon.com.br/dp/B00EB4ADQW,https://m.media-amazon.com/images/I/61dgEk4GNlL._AC_UL960_FMwebp_QL65_.jpg,2,"R$ 173,29",False,False,False,False,Mais de 100 compras no mês passado,,False,,,,,
B09LXSBCYQ,"Gshield Capa Ergonômica para Notebook de até 15.6&quot; polegadas com Mousepad Embutido e Elevação de Altura, Smart Dinamic (Preta)","R$ 159,99","R$ 197,00",BRL,4.8,222,https://www.amazon.com.br/dp/B09LXSBCYQ,https://m.media-amazon.com/images/I/51GSB5dtkKL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 159,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Oferta,,,,
B00EXQA5BG,Carregador Baseus Super Si 20W Branco Tipo-C,"R$ 109,00",,BRL,4.8,887,https://www.amazon.com.br/dp/B00EXQA5BG,https://m.media-amazon.com/images/I/41us5uVW0LS._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 109,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0D54LNT5L,"Projetor Portátil 4K 1080p com Wi-Fi 6, Bluetooth 5.0 e Android 11","R$ 296,96","R$ 329,95",BRL,4.2,329,https://www.amazon.com.br/dp/B0D54LNT5L,https://m.media-amazon.com/images/I/41Fqn3MdLUL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 296,96",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,Oferta,,,,
B0BY2JJW31,"QCY HT07 ArcBuds ANC Fone De Ouvido Bluetooth, Fone Sem Fio Com 40dB Cancelamento De Ruído Ativo, 6 Microfones, 32 Horas De Reprodução - Preto","R$ 169,00","R$ 199,00",BRL,4.6,999,https://www.amazon.com.br/dp/B0BY2JJW31,https://m.media-amazon.com/images/I/51zgX3OxrJL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 169,00",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 25 - 31 de jul.,False,Economize 15%,,,,
B0CM3C9HRG,"GameSir G8 Galileo Type-C Mobile Gaming Controller for Android &amp; iPhone 15 Series (USB-C), Plug and Play Gamepad with Hall Effect Joysticks/Hall Trigger, 3.5mm Audio Jack","R$ 305,10","R$ 499,00",BRL,4.6,2475,https://www.amazon.com.br/dp/B0CM3C9HRG,https://m.media-amazon.com/images/I/61MjgicR7qL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 305,10",False,False,True,False,Mais de 200 compras no mês passado,,False,Com Prime,,Android,,
B003VAHYQY,Controle de Jogos com fio Logitech F310 para PC e TV,"R$ 170,91","R$ 189,90",BRL,4.6,19875,https://www.amazon.com.br/dp/B003VAHYQY,https://m.media-amazon.com/images/I/61W-W7by+KL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 170,91",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DKH67TBG,"Smartwatch,Relógio Inteligente Militar Masculino,My Watch de Chamadas Bluetooth,Bateria de 100 dias,Lanterna, Rastreamento de passos,Esportes ao ar Livre Smart Watch(Preto)","R$ 244,00","R$ 280,18",BRL,4.4,134,https://www.amazon.com.br/dp/B0DKH67TBG,https://m.media-amazon.com/images/I/71anqMI4fLL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 244,00",False,False,True,False,Mais de 100 compras no mês passado,,False,Com Prime,,,,
B0CK3Y6RRT,Fone TWS Sem Fio Deep Preto Pulse - PH425,"R$ 125,60","R$ 182,57",BRL,4.3,19,https://www.amazon.com.br/dp/B0CK3Y6RRT,https://m.media-amazon.com/images/I/51m4bok73DL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 125,60",False,False,True,False,Mais de 50 compras no mês passado,,True,Oferta Prime Day,,,,
B0CTXSX5BD,"Fone de Ouvido Profissional KZ ZSN Pro X Intra-auricular, Driver Híbrido, Cabo Destacável, Original - Excelência em Som para Músicos e Cantores - Modelo 2024 - AlverSun (PRETO)","R$ 177,48","R$ 199,00",BRL,4.6,240,https://www.amazon.com.br/dp/B0CTXSX5BD,https://m.media-amazon.com/images/I/61qpozKcwoL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 177,48",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0BL2CYPGL,Lenovo LP75 Fone De Ouvido Sem Fio Bluetooth 5.3 Com Gancho Microfones TWS Esportivo HiFi Estéreo Bluetooth Sem Fio Impermeável Alta Fidelidade Cancelamento De Ruído,"R$ 122,00",,BRL,4.4,478,https://www.amazon.com.br/dp/B0BL2CYPGL,https://m.media-amazon.com/images/I/518soBWSfGL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 122,00",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 13 - 22 de ago.,False,,,,,
B097K3WV9J,"KF432C16BB/16 - Memória de 16GB DIMM DDR4 3200Mhz FURY Beast 1,35V 1Rx8 288 pinos para desktop/gamers, Preto","R$ 275,00",,BRL,4.6,1782,https://www.amazon.com.br/dp/B097K3WV9J,https://m.media-amazon.com/images/I/61MYgWr+xWL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 275,00",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 13 - 22 de ago.,False,,,,,
B0CLFQZ585,"Caneta Pencil PRO WB Para Apple iPad Sensível à Inclinação, Rejeição de Palma da mão e Display de Bateria acompanha estojo protetor Cinza","R$ 299,90",,BRL,4.3,267,https://www.amazon.com.br/dp/B0CLFQZ585,https://m.media-amazon.com/images/I/61GsmjT4V5L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 299,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B0DNF5CT6K,"Basike Mini Projetor Portatil, 4K 1080P Full HD, 5G WIFI 6 BT 5.0 Android 11, 12000 Lumens, Led Auto de Correcção Trapezóide Horizontal, 90°Girável Ajuste Telescópico de Altura (Ouro Champagen)","R$ 449,10","R$ 499,00",BRL,4.4,126,https://www.amazon.com.br/dp/B0DNF5CT6K,https://m.media-amazon.com/images/I/715i+qCW-dL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 449,10",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Oferta,,,,
B08BTHXJFN,HyperX Cloud Stinger Core PS4/PS5- Headset Gamer Wireless,"R$ 485,74",,BRL,4.6,8721,https://www.amazon.com.br/dp/B08BTHXJFN,https://m.media-amazon.com/images/I/61Z9PlHSQjL._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 459,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DNYLQWVV,"Smartwatch com Tela Full Touch 1.45&quot;, IP68, Compatível com iOS e Android, 120+ Modos Esportivos e Recebimento de Notificações, Faz e Recebe Ligações, Assistente de Voz, Unissex, 3 Pulseiras (Preto)","R$ 203,04","R$ 249,98",BRL,4.3,224,https://www.amazon.com.br/dp/B0DNYLQWVV,https://m.media-amazon.com/images/I/61dnpFIURhL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 203,04",False,False,True,False,Mais de 100 compras no mês passado,,False,Com Prime,,,,
B07D7Y9NMG,Nobreak Interativo 120v XNB 600 VA Preto Intelbras,"R$ 392,63","R$ 436,50",BRL,4.5,6130,https://www.amazon.com.br/dp/B07D7Y9NMG,https://m.media-amazon.com/images/I/51SubqzQbfL._AC_UL960_FMwebp_QL65_.jpg,26,"R$ 302,62",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0CN9GLWF3,Controle Remoto Universal Inteligente IR MCR 1001 Preto Intelbras,"R$ 94,90","R$ 107,10",BRL,4.3,230,https://www.amazon.com.br/dp/B0CN9GLWF3,https://m.media-amazon.com/images/I/51ktiK0DBdL._AC_UL960_FMwebp_QL65_.jpg,19,"R$ 87,07",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0CM7ZXQWC,"Capa Premium com toque acetinado para Novo Kindle Paperwhite, leve e dobrável – Cor Preta","R$ 209,00",,BRL,4.8,1644,https://www.amazon.com.br/dp/B0CM7ZXQWC,https://m.media-amazon.com/images/I/71ueWn-ouUL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 209,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0DP7NHD6W,Mousepad Gamer Redragon Flick XL Special Edition Cypher Branco e Preto 400x900mm P032A,"R$ 129,90",,BRL,4.7,58,https://www.amazon.com.br/dp/B0DP7NHD6W,https://m.media-amazon.com/images/I/71fDPOZwuUL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 129,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0754CLTH6,Telefone com Fio TC60 ID Preto Intelbras,"R$ 155,45",,BRL,4.6,575,https://www.amazon.com.br/dp/B0754CLTH6,https://m.media-amazon.com/images/I/41qP11mii7L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 155,45",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DWW53PL4,Relogio Inteligente Smartwatch MICROWEAR S10 Pro + Serie 10 NFC Chatgpt Gps Original Masculino Feminino (Preto),"R$ 145,14",,BRL,4.2,36,https://www.amazon.com.br/dp/B0DWW53PL4,https://m.media-amazon.com/images/I/617+Cpig6dL._AC_UL960_FMwebp_QL65_.jpg,13,"R$ 122,19",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,Economize 5% com o cupom,,,
B00LI4O9EA,"Hub USB 3.0 TP-Link UH700, 7 Portas","R$ 210,99","R$ 225,25",BRL,4.8,5793,https://www.amazon.com.br/dp/B00LI4O9EA,https://m.media-amazon.com/images/I/6183x0KbJHL._AC_UL960_FMwebp_QL65_.jpg,23,"R$ 207,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B09FKWS793,"MIFA A90 Caixas de Som Portáteis Bluetooth, Alto-falante Bluetooth portátil IPX7 à prova d&#x27;água, 60W Bass, Emparelhamento estéreo sem fio, Mic embutido, Suporte Micro SD, USB, AUX-in, USB-C Charing","R$ 329,00","R$ 369,00",BRL,4.7,5914,https://www.amazon.com.br/dp/B09FKWS793,https://m.media-amazon.com/images/I/61+pHP685TL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 329,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega R$ 83,72: 25 de jul. - 1 de ago.",False,Oferta,Economize 5% com o cupom,,,
B0DPBFH9MZ,"Mochila Executiva Impermeavel De Notebook Para Feminina/Masculina De Até 15,6&quot;","R$ 179,99",,BRL,4.8,42,https://www.amazon.com.br/dp/B0DPBFH9MZ,https://m.media-amazon.com/images/I/51tWA0zENaL._AC_UL960_FMwebp_QL65_.jpg,2,"R$ 159,99",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qui., 24 de jul.",False,,,,,
B0C7F5TK1B,ROTEADOR WIR GIGABIT DB AC1200 EC220-G5 BR NACIONAL,"R$ 177,96",,BRL,4.7,397,https://www.amazon.com.br/dp/B0C7F5TK1B,https://m.media-amazon.com/images/I/41zNL0juipL._AC_UL960_FMwebp_QL65_.jpg,23,"R$ 150,31",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B08G8V2252,"Geonav Carregador Universal com Adaptadores de Viagem, 4 Portas USB + 1 USB-C (Preto)","R$ 152,00","R$ 176,17",BRL,4.8,681,https://www.amazon.com.br/dp/B08G8V2252,https://m.media-amazon.com/images/I/61W0k1ShekL._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 151,95",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0FFTCF8LL,"Basike Power Bank, Carregador Portátil 20000mAh 45W, 3-Saídas com Cabo USB-C Integrado, Bateria Externa de Carregamento Rápido PPS/PD/QC para iPhone Séries 16/15/14/13, Samsung S25/24/23/22/21 (Cinza)","R$ 209,00",,BRL,,0,https://www.amazon.com.br/dp/B0FFTCF8LL,https://m.media-amazon.com/images/I/61FzZ+gn7YL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 209,00",False,False,False,False,,"Entrega GRÁTIS: sex., 18 de jul.",False,,Economize 10% com o cupom,,,
B0DHSTQ63C,Suporte para Notebook Alumínio Ajustável Base Giratória 360º Apoio Dobrável Laptop até 17 Polegadas Resistente Estável Ergonômico Articulado Portátil de Mesa em Metal,"R$ 199,90",,BRL,4.6,102,https://www.amazon.com.br/dp/B0DHSTQ63C,https://m.media-amazon.com/images/I/517pyeZklDL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 199,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B08C511GQH,Memória Notebook Crucial 16GB DDR4 3200 Mhz,"R$ 244,99",,BRL,4.7,31836,https://www.amazon.com.br/dp/B08C511GQH,https://m.media-amazon.com/images/I/71oz85Vv6mL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 244,99",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 13 - 22 de ago.,False,,,,,
B00V4BGDKU,"Adaptador de Rede TP-Link UE300 USB 3.0 Gigabit Ethernet, Branco","R$ 103,90",,BRL,4.8,14546,https://www.amazon.com.br/dp/B00V4BGDKU,https://m.media-amazon.com/images/I/41SNdC2Lv5L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 103,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B08FXWRRSZ,Iluminador Led Ring Light De 18 Polegadas Lives Tripé 215cm,"R$ 219,99",,BRL,4,378,https://www.amazon.com.br/dp/B08FXWRRSZ,https://m.media-amazon.com/images/I/61hC6VQHS2L._AC_UL960_FMwebp_QL65_.jpg,12,"R$ 189,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B09X7C2GBC,"SanDisk Cartão de memória Extreme microSDXC UHS-I de 512 GB com adaptador - até 190 MB/s, C10, U3, V30, 4K, 5K, A2, cartão micro SD - SDSQXAV-512G-GN6MA","R$ 376,18",,BRL,4.8,444478,https://www.amazon.com.br/dp/B09X7C2GBC,https://m.media-amazon.com/images/I/716Qlc98JFL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 368,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega R$ 8,90: sex., 8 de ago.",False,,,,,
B09YLM3FNC,"FIFINE USB Microfone jogos para PC,streaming,podcasts,gravação,microfono condensador de mesa para computador,compatível com Mac/PS4/PS5,com controle RGB,toque mudo,conector para fone ouvido- A8 Preto Global Recycled Standard","R$ 236,58","R$ 292,99",BRL,4.8,3265,https://www.amazon.com.br/dp/B09YLM3FNC,https://m.media-amazon.com/images/I/71VVl25qLHL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 236,58",False,False,True,True,Mais de 100 compras no mês passado,Estimativa de envio de 4 a 5 dias,False,Com Prime,,,,
B07Y33CZZ3,CAIXA DE SOM 2.0 REDRAGON STENTOR GS500 2x5W,"R$ 144,90",,BRL,4.7,381,https://www.amazon.com.br/dp/B07Y33CZZ3,https://m.media-amazon.com/images/I/81k8wJOyk5L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 144,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 20 de ago.",False,,,,,
B0D15SZMYN,"Carregador Sem Fio Rápido, Indução, Wireless, 3 em 1, 15W Dobrável, Estação de Carregamento Compatível com iPhone Apple Watch AirPods com LED KAIDI KNC9097","R$ 145,90",,BRL,4,80,https://www.amazon.com.br/dp/B0D15SZMYN,https://m.media-amazon.com/images/I/51XQnaMfhML._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 145,90",False,False,True,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B09KXBJS7N,"Mouse Sem Fio Logitech Signature M650 com Design de Tamanho Compacto, Clique Silencioso, Botões Laterais Personalizáveis, Conexão USB e Bluetooth - Rose","R$ 164,64","R$ 173,30",BRL,4.7,1451,https://www.amazon.com.br/dp/B09KXBJS7N,https://m.media-amazon.com/images/I/71YyvH+Et5L._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 144,86",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0BWLRY7Q2,"Roteador,HUAWEI AX2S,Wi-Fi 6,HarmonyOS Mesh+,4 Amplificadores,Diagnóstico Wi-Fi com Mapa de Calor,Preto","R$ 194,65","R$ 218,00",BRL,4.7,367,https://www.amazon.com.br/dp/B0BWLRY7Q2,https://m.media-amazon.com/images/I/41qaC3dXaUL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 194,65",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Oferta,,,,
B0D3KQVQXK,"ATTACK SHARK X11 Mouse sem fio leve, 62g, RGB, conexão tri-modo (2.4G/USB-C/BT), 22K DPI, sensor PAW3311, 5 botões programáveis, base de carregamento RGB, compatível com PC/Mac-Branco","R$ 210,00","R$ 228,00",BRL,4.7,546,https://www.amazon.com.br/dp/B0D3KQVQXK,https://m.media-amazon.com/images/I/511ErkBZ2aL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 210,00",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 13 - 21 de ago.,False,,,,,
B0BHDS3HQS,"JBL, Fone de Ouvido Sem Fio, Bluetooth, Wave Flex TWS - Branco","R$ 324,98",,BRL,4.6,4955,https://www.amazon.com.br/dp/B0BHDS3HQS,https://m.media-amazon.com/images/I/418RWh50VPL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 324,98",False,False,False,False,Mais de 50 compras no mês passado,,False,,,,,
B0DTJFMQG8,Capa Case Flip Compatível Com Xiaomi Poco Pad 12.1 Polegadas Capa Protetor Comp Para Xiaomi Redmi Pad Pro 12.1 2024 Autosleep,"R$ 109,99",,BRL,4.6,23,https://www.amazon.com.br/dp/B0DTJFMQG8,https://m.media-amazon.com/images/I/61BNpL3VRXL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 109,99",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0BFBC7VB4,"Kit Roteador Mesh AC1900 TP-Link Deco S7(1-pack), Dual Band 2.4/5 GHz, Conecte até 100+ Dispositivos, Cobertura de até 195M², 3 Portas Gigabit Ethernet, Funciona com Amazon Alexa, Controle dos Pais","R$ 359,00",,BRL,4.8,3012,https://www.amazon.com.br/dp/B0BFBC7VB4,https://m.media-amazon.com/images/I/41RG-ElVXCL._AC_UL960_FMwebp_QL65_.jpg,5,"R$ 339,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DCQGBZTW,"C3Tech SoundBar SB-30BW Marrom, Estilo retro e acabamento de madeira, Audio 2.0 USB, conexao de audio p2 3,5mm","R$ 118,00",,BRL,4.6,103,https://www.amazon.com.br/dp/B0DCQGBZTW,https://m.media-amazon.com/images/I/41Oto3i7amL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 116,00",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B087C6P1KY,"WB Capa iPad 7a, 8a e 9a Geração 10.2″ - Premium Slim, Antichoque com Compart. para Pencil - Preta","R$ 59,90","R$ 149,90",BRL,4.8,4362,https://www.amazon.com.br/dp/B087C6P1KY,https://m.media-amazon.com/images/I/41xG0MBFVbL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 59,90",False,False,True,False,Mais de 100 compras no mês passado,,False,Oferta Prime Day,,,,
