asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,coupon_text,product_badge,product_byline,unit_price,unit_count,book_formats
B0F2BZYQH9,"Luminária De Mesa Led Com Braço Articulado E Presilha, 3 Níveis De Brilho, Rotação 360°, Luz Ajustável Para Leitura, Estudo E Trabalho, Ideal Para Escritório E Home Office","R$ 129,99",,BRL,4.9,13,https://www.amazon.com.br/dp/B0F2BZYQH9,https://m.media-amazon.com/images/I/51N4VUimZtL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 129,99",False,False,False,True,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0BQLCQ59H,Tanque Inox Fosco American Steel 40x34 18 Litros Inox 304 + Válvula + Sifão,"R$ 229,90",,BRL,4.4,46,https://www.amazon.com.br/dp/B0BQLCQ59H,https://m.media-amazon.com/images/I/51j0tToZEsL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 229,90",False,True,False,False,,"Entrega GRÁTIS: seg., 21 de jul.",False,,Escolha,Aço inoxidável,,,
B0D42WWYG5,Bota botina Segurança Ocupacional EPI Marluvas Linha Premier 75BPR-PVC cabedal em Nobuck Bico PVC e solado Bidensidade com Estabilizador,"R$ 295,70",,BRL,4.7,18,https://www.amazon.com.br/dp/B0D42WWYG5,https://m.media-amazon.com/images/I/611iJ40UvjL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 295,70",False,False,False,False,,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,,
B0CWLX4679,Arandela Tocheiro Metal e Tecido Champanhe 30x15cm Ar1128,"R$ 136,70",,BRL,4.5,7,https://www.amazon.com.br/dp/B0CWLX4679,https://m.media-amazon.com/images/I/313AXdQDgJL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 136,70",False,False,False,False,,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,,
B07TP49MDZ,MINIBOMBA DE AGUA TP40 G4 220V 60HZ,"R$ 332,60","R$ 369,60",BRL,4.7,179,https://www.amazon.com.br/dp/B07TP49MDZ,https://m.media-amazon.com/images/I/5160awkMRlL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 332,60",False,False,True,False,Mais de 50 compras no mês passado,,False,,Oferta Prime Day,,,,
B0F3X393DD,"Camera de Segurança Wifi Externa HD 1080p, Câmera Doméstica Inteligente de Visão Noturna Infravermelha Sem Fio, IP66 à Prova d&#x27;água e à Prova de Poeira, Chamada de Voz Bidirecional","R$ 122,79",,BRL,5,4,https://www.amazon.com.br/dp/B0F3X393DD,https://m.media-amazon.com/images/I/514oq7hPsTL._AC_UY654_FMwebp_QL65_.jpg,2,"R$ 122,75",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0DHHFSTKJ,"Torneira Flexível Duplo Jato Com filtro Para Cozinha Instalação de Balcão, Bancada, Mesa","R$ 119,98",,BRL,3.6,4,https://www.amazon.com.br/dp/B0DHHFSTKJ,https://m.media-amazon.com/images/I/415MNT7N1jL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 119,98",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B07L4XPJRH,MINIBOMBA DE AGUA TP40 G4 127V 60HZ,"R$ 321,30","R$ 357,00",BRL,4.6,156,https://www.amazon.com.br/dp/B07L4XPJRH,https://m.media-amazon.com/images/I/51H7HYMaZPL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 321,30",False,False,True,False,,,False,,Oferta Prime Day,,,,
B0F2BZYQH9,"Luminária De Mesa Led Com Braço Articulado E Presilha, 3 Níveis De Brilho, Rotação 360°, Luz Ajustável Para Leitura, Estudo E Trabalho, Ideal Para Escritório E Home Office","R$ 129,99",,BRL,4.9,13,https://www.amazon.com.br/dp/B0F2BZYQH9,https://m.media-amazon.com/images/I/51N4VUimZtL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 129,99",False,False,False,True,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0BQLCQ59H,Tanque Inox Fosco American Steel 40x34 18 Litros Inox 304 + Válvula + Sifão,"R$ 229,90",,BRL,4.4,46,https://www.amazon.com.br/dp/B0BQLCQ59H,https://m.media-amazon.com/images/I/51j0tToZEsL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 229,90",False,False,False,False,,"Entrega GRÁTIS: seg., 21 de jul.",False,,,Aço inoxidável,,,
B0D42WWYG5,Bota botina Segurança Ocupacional EPI Marluvas Linha Premier 75BPR-PVC cabedal em Nobuck Bico PVC e solado Bidensidade com Estabilizador,"R$ 295,70",,BRL,4.7,18,https://www.amazon.com.br/dp/B0D42WWYG5,https://m.media-amazon.com/images/I/611iJ40UvjL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 295,70",False,False,False,False,,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,,
B0CWLX4679,Arandela Tocheiro Metal e Tecido Champanhe 30x15cm Ar1128,"R$ 136,70",,BRL,4.5,7,https://www.amazon.com.br/dp/B0CWLX4679,https://m.media-amazon.com/images/I/313AXdQDgJL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 136,70",False,False,False,False,,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,,
B07TP49MDZ,MINIBOMBA DE AGUA TP40 G4 220V 60HZ,"R$ 332,60","R$ 369,60",BRL,4.7,179,https://www.amazon.com.br/dp/B07TP49MDZ,https://m.media-amazon.com/images/I/5160awkMRlL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 332,60",False,False,True,False,Mais de 50 compras no mês passado,,False,,Oferta Prime Day,,,,
B0F3X393DD,"Camera de Segurança Wifi Externa HD 1080p, Câmera Doméstica Inteligente de Visão Noturna Infravermelha Sem Fio, IP66 à Prova d&#x27;água e à Prova de Poeira, Chamada de Voz Bidirecional","R$ 122,79",,BRL,5,4,https://www.amazon.com.br/dp/B0F3X393DD,https://m.media-amazon.com/images/I/514oq7hPsTL._AC_UY654_FMwebp_QL65_.jpg,2,"R$ 122,75",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B083JKT1QQ,Marwell Industrial 20 Pisos Plástico Preto Estrado Pallet 50x25cm,"R$ 129,90",,BRL,4.4,47,https://www.amazon.com.br/dp/B083JKT1QQ,https://m.media-amazon.com/images/I/61wRCSKuU5L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 129,90",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: ter., 29 de jul.",False,,,,,,
B0C5XT6GQ2,Evita Mofo Secar Original 12x180g (Natural),"R$ 125,88",,BRL,4.8,100,https://www.amazon.com.br/dp/B0C5XT6GQ2,https://m.media-amazon.com/images/I/71vnXXYHPRL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 125,88",False,False,False,False,,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,,
B076VTRJRP,Dremel 3000 Microrretífica com 10 Acessórios 220V,"R$ 299,08",,BRL,4.7,903,https://www.amazon.com.br/dp/B076VTRJRP,https://m.media-amazon.com/images/I/718RT4nWLeL._AC_UY654_FMwebp_QL65_.jpg,12,"R$ 275,98",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B083DMT3V7,"Bosch Jogo de brocas EXPERT HEX-9 Hard Ceramic 4/5/6/8/11, 3 peças","R$ 148,20",,BRL,4.3,1051,https://www.amazon.com.br/dp/B083DMT3V7,https://m.media-amazon.com/images/I/81VIUTQneOS._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 148,20",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B076XQ142H,"Pistola Elétrica Para Pintura Pev 400, 127 V~ Vonder","R$ 309,46",,BRL,4.6,1641,https://www.amazon.com.br/dp/B076XQ142H,https://m.media-amazon.com/images/I/81Vi+Q7DiTL._AC_UY654_FMwebp_QL65_.jpg,19,"R$ 290,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0CYBNFZWJ,Nível a Laser Automático 15m Profissional,"R$ 118,15","R$ 139,00",BRL,4.7,28,https://www.amazon.com.br/dp/B0CYBNFZWJ,https://m.media-amazon.com/images/I/51OnMH8dW9L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 118,15",False,False,True,False,Mais de 50 compras no mês passado,,False,,Com Prime,,,,
B0F3GBV28F,"Luminária de mesa LED com braço articulado(articulável) e braçadeira, 3 modos de brilho de iluminação, Lâmpadas de mesa de leitura para escritório, rotação de 360°, Estudos com clip Premium (Branca)","R$ 118,99",,BRL,4.9,14,https://www.amazon.com.br/dp/B0F3GBV28F,https://m.media-amazon.com/images/I/51sAPsVT-tL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 118,99",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B078WZCG64,"Aqualar, 3M, Refil Bella Fonte","R$ 130,75",,BRL,4.8,218,https://www.amazon.com.br/dp/B078WZCG64,https://m.media-amazon.com/images/I/81lyVh2NVPL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 130,75",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B078WZCG64,"Aqualar, 3M, Refil Bella Fonte","R$ 130,75",,BRL,4.8,218,https://www.amazon.com.br/dp/B078WZCG64,https://m.media-amazon.com/images/I/81lyVh2NVPL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 130,75",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0D9ZV3SH5,Calibrador Portátil Digital,"R$ 125,30",,BRL,4.6,54,https://www.amazon.com.br/dp/B0D9ZV3SH5,https://m.media-amazon.com/images/I/61Q+CWeQDyL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 125,30",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0BG9CKZGZ,Arandela Solar Integrada ASI 220 Luz Amarela Intelbras,"R$ 94,61","R$ 114,60",BRL,4.6,217,https://www.amazon.com.br/dp/B0BG9CKZGZ,https://m.media-amazon.com/images/I/51bK3u+logL._AC_UY654_FMwebp_QL65_.jpg,15,"R$ 67,81",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",True,,,,,,
B0DY8JZRVZ,Lustre Pendente Jabuticaba 7 globos E27 Alumínio Dourado,"R$ 499,99",,BRL,5,3,https://www.amazon.com.br/dp/B0DY8JZRVZ,https://m.media-amazon.com/images/I/41e+kky+gwL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 499,99",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: qui., 24 de jul.",False,,,,,,
B0DJB27Q87,"Martelete Rompedor Rotativo Furadeira Impacto 1200W Ponteira Talhadeira Maleta (110, Volts)","R$ 339,00","R$ 359,00",BRL,4.3,48,https://www.amazon.com.br/dp/B0DJB27Q87,https://m.media-amazon.com/images/I/51w0tXn601L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 339,00",False,False,False,False,,"Entrega GRÁTIS: ter., 5 de ago.",False,,Economize 5%,,,,
B0F9LRC252,Estante Organizadora para Lavanderia com 3 Prateleiras 72x25x155cm - Organização e Praticidade - Wincy - OGC01170,"R$ 219,90",,BRL,,0,https://www.amazon.com.br/dp/B0F9LRC252,https://m.media-amazon.com/images/I/51sBQkzOvFL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 219,90",False,False,False,False,,"Entrega GRÁTIS: ter., 29 de jul.",False,,,,,,
B0DLXQDKRR,Climatizador de Ar 5L Midea 127v 60hz Midea,"R$ 294,62","R$ 333,51",BRL,4.7,5,https://www.amazon.com.br/dp/B0DLXQDKRR,https://m.media-amazon.com/images/I/61DhWhVJjpL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 294,62",False,False,False,False,,"Entrega GRÁTIS: sex., 25 de jul.",False,,,,,,
B0BFFGX3CV,"WAP Trena Digital a Laser TLP 40, Tela LCD e Desligamento Automático, 40 Metros, Resistente à Água e Impactos Baixos","R$ 195,05",,BRL,4.8,400,https://www.amazon.com.br/dp/B0BFFGX3CV,https://m.media-amazon.com/images/I/81pu5sSGI-L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 195,05",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0F1T6LFFJ,"Bomba de Ar Portátil: Compressor Digital, 130 PSI, Bateria 4000mAh, Infla Pneus, Bolas, Colchões, Boias. Cabo USB-C, Carregador Veicular e Lanterna LED, Powerbank. Ideal para Carro, Moto e Bike!","R$ 109,90","R$ 119,90",BRL,4.2,50,https://www.amazon.com.br/dp/B0F1T6LFFJ,https://m.media-amazon.com/images/I/519DM4FA7zL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 109,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B09YRW53BG,Câmera de Segurança EZVIZ C6N Wi-Fi Full HD 1080p,"R$ 274,90",,BRL,4.7,37,https://www.amazon.com.br/dp/B09YRW53BG,https://m.media-amazon.com/images/I/41FVS82JBFL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 274,90",False,False,False,False,,Entrega GRÁTIS: 22 - 23 de jul.,False,,,,,,
B0CW976R89,"Fechadura Digital de Sobrepor, Abertura por senha ou tag, Pop, Prata, DS1100V, Elsys","R$ 299,12","R$ 349,00",BRL,4.6,493,https://www.amazon.com.br/dp/B0CW976R89,https://m.media-amazon.com/images/I/41+9EUamtkL._AC_UY654_FMwebp_QL65_.jpg,3,"R$ 296,65",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0F1ZFM6JM,Kit Alicate Crimpador com Box de Terminais 1900 Ilhós + Alicate Decapador,"R$ 130,95",,BRL,4.7,26,https://www.amazon.com.br/dp/B0F1ZFM6JM,https://m.media-amazon.com/images/I/61hSxe1oYcL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 130,95",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0CGVRJ5VY,Central de Automação Inteligente Residencial MCA 1001 Branco Intelbras,"R$ 245,76","R$ 290,52",BRL,4.5,139,https://www.amazon.com.br/dp/B0CGVRJ5VY,https://m.media-amazon.com/images/I/515KWRvhkkL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 245,76",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0F4PZNPW9,"Furadeira e Parafusadeira de Impacto Sem Fio 21V com LED, 2 Baterias Recarregáveis Bivolt e 32 Acessórios - Maleta Completa para Uso Doméstico e Profissional","R$ 195,90",,BRL,4,11,https://www.amazon.com.br/dp/B0F4PZNPW9,https://m.media-amazon.com/images/I/61TW-TpvFXL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 195,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0CH3ZLGZK,Assento Redutor Infantil Vaso Sanitário Privada Com Escada Trono Troninho (Cinza),"R$ 92,90","R$ 109,90",BRL,4.5,286,https://www.amazon.com.br/dp/B0CH3ZLGZK,https://m.media-amazon.com/images/I/61vDsUKJI7L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 92,90",False,False,True,True,Mais de 200 compras no mês passado,,True,,Com Prime,,,,
B0BTQY3GMZ,"Ventilador de Coluna Mallory Chronos 126W, Silencioso, Com Controle Remoto, Hélice de 6 pás, Auto Desligamento Programável de até 7 Horas- PR – GR - 220V","R$ 205,70","R$ 227,48",BRL,4.5,928,https://www.amazon.com.br/dp/B0BTQY3GMZ,https://m.media-amazon.com/images/I/71hUqqrFa1L._AC_UY654_FMwebp_QL65_.jpg,10,"R$ 186,33",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: sex., 25 de jul.",False,,,Energia elétrica,,,
B0F1T6LFFJ,"Bomba de Ar Portátil: Compressor Digital, 130 PSI, Bateria 4000mAh, Infla Pneus, Bolas, Colchões, Boias. Cabo USB-C, Carregador Veicular e Lanterna LED, Powerbank. Ideal para Carro, Moto e Bike!","R$ 109,90","R$ 119,90",BRL,4.2,50,https://www.amazon.com.br/dp/B0F1T6LFFJ,https://m.media-amazon.com/images/I/519DM4FA7zL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 109,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B09YRW53BG,Câmera de Segurança EZVIZ C6N Wi-Fi Full HD 1080p,"R$ 274,90",,BRL,4.7,37,https://www.amazon.com.br/dp/B09YRW53BG,https://m.media-amazon.com/images/I/41FVS82JBFL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 274,90",False,False,False,False,,Entrega GRÁTIS: 22 - 23 de jul.,False,,,,,,
B0CW976R89,"Fechadura Digital de Sobrepor, Abertura por senha ou tag, Pop, Prata, DS1100V, Elsys","R$ 299,12","R$ 349,00",BRL,4.6,493,https://www.amazon.com.br/dp/B0CW976R89,https://m.media-amazon.com/images/I/41+9EUamtkL._AC_UY654_FMwebp_QL65_.jpg,3,"R$ 296,65",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0F1ZFM6JM,Kit Alicate Crimpador com Box de Terminais 1900 Ilhós + Alicate Decapador,"R$ 130,95",,BRL,4.7,26,https://www.amazon.com.br/dp/B0F1ZFM6JM,https://m.media-amazon.com/images/I/61hSxe1oYcL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 130,95",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0CGVRJ5VY,Central de Automação Inteligente Residencial MCA 1001 Branco Intelbras,"R$ 245,76","R$ 290,52",BRL,4.5,139,https://www.amazon.com.br/dp/B0CGVRJ5VY,https://m.media-amazon.com/images/I/515KWRvhkkL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 245,76",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0F4PZNPW9,"Furadeira e Parafusadeira de Impacto Sem Fio 21V com LED, 2 Baterias Recarregáveis Bivolt e 32 Acessórios - Maleta Completa para Uso Doméstico e Profissional","R$ 195,90",,BRL,4,11,https://www.amazon.com.br/dp/B0F4PZNPW9,https://m.media-amazon.com/images/I/61TW-TpvFXL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 195,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0CH3ZLGZK,Assento Redutor Infantil Vaso Sanitário Privada Com Escada Trono Troninho (Cinza),"R$ 92,90","R$ 109,90",BRL,4.5,286,https://www.amazon.com.br/dp/B0CH3ZLGZK,https://m.media-amazon.com/images/I/61vDsUKJI7L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 92,90",False,False,True,True,Mais de 200 compras no mês passado,,True,,Com Prime,,,,
B0BTQY3GMZ,"Ventilador de Coluna Mallory Chronos 126W, Silencioso, Com Controle Remoto, Hélice de 6 pás, Auto Desligamento Programável de até 7 Horas- PR – GR - 220V","R$ 205,70","R$ 227,48",BRL,4.5,928,https://www.amazon.com.br/dp/B0BTQY3GMZ,https://m.media-amazon.com/images/I/71hUqqrFa1L._AC_UY654_FMwebp_QL65_.jpg,10,"R$ 186,33",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: sex., 25 de jul.",False,,,Energia elétrica,,,
B0CT9TKZ7R,Câmera de Segurança Dupla Wi-fi Smart Angulo Duplo A28B 3mp Icsee,"R$ 138,99",,BRL,4.4,306,https://www.amazon.com.br/dp/B0CT9TKZ7R,https://m.media-amazon.com/images/I/41A9hMVWfbL._AC_UY654_FMwebp_QL65_.jpg,26,"R$ 118,75",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,,
B0CJH2Z78B,Lareira Ecológica Portátil A Álcool Preta,"R$ 199,00",,BRL,4,12,https://www.amazon.com.br/dp/B0CJH2Z78B,https://m.media-amazon.com/images/I/511mNzB5IiL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 199,00",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: ter., 22 de jul.",False,,,,,,
B0DSZSCXNY,TINICO Torneira Cozinha Gourmet Monocomando Com Spray Extensor Torneiras Pull-down Giratórias De 360，Cromado,"R$ 157,00",,BRL,3.9,101,https://www.amazon.com.br/dp/B0DSZSCXNY,https://m.media-amazon.com/images/I/51VFr21H+vL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 157,00",False,False,False,False,,Entrega R$ 12: 24 - 29 de jul.,True,,,,,,
B0BV4578MC,Torre de Tomadas Multiplug com 3 Tomadas Preto Renna,"R$ 121,99",,BRL,4.8,307,https://www.amazon.com.br/dp/B0BV4578MC,https://m.media-amazon.com/images/I/51ZMO4hjqAL._AC_UY654_FMwebp_QL65_.jpg,20,"R$ 121,98",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: ter., 22 de jul.",False,,,,,,
B0D24MHQ35,Cuba Pia para Banheiro Retangular Oxford Branco Brilho,"R$ 142,99",,BRL,4.5,46,https://www.amazon.com.br/dp/B0D24MHQ35,https://m.media-amazon.com/images/I/41Glm2ZvYeL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 142,99",False,False,False,True,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qui., 24 de jul.",False,,,Mármore sintético,,,
B0777SL66D,"Caixa Plástica Desmontável com Rodas, Vonder VDO2584","R$ 161,12","R$ 172,90",BRL,4.7,1406,https://www.amazon.com.br/dp/B0777SL66D,https://m.media-amazon.com/images/I/51xuZV--UVL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 161,12",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0DPJSL6N9,Câmera Inteligente iM6 com Conector E27 e Sensor Autotracking Intelbras,"R$ 426,43",,BRL,5,8,https://www.amazon.com.br/dp/B0DPJSL6N9,https://m.media-amazon.com/images/I/41PKOjujzKL._AC_UY654_FMwebp_QL65_.jpg,15,"R$ 399,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0CNRNXT9L,"YATOINTO Sistema de polia de grua de corda, bloco e equipamento de 1,995 kg com manilha de aço inoxidável 304 de 0,9 cm e 2 peças de estilingue de elevação, bloco de polia resistente de 2 peças de","R$ 438,57",,BRL,4.2,69,https://www.amazon.com.br/dp/B0CNRNXT9L,https://m.media-amazon.com/images/I/71CSwSK4PtL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 292,31",False,False,True,False,,"Entrega R$ 8,90: ter., 5 de ago.",False,,,,,,
